external_id;name;description
3761;Domaine de Tabory;"Le Domaine de Tabory se situe dans le Tarn et Garonne, a&#768; Nohic entre la ville de Toulouse et de Montauban.

Depuis plusieurs anne&#769;es lexploitation sest spe&#769;cialise&#769;e dans la production de :
- Salades
- Tomates anciennes (coeur de boeuf, noire de crime&#769;e, ananas)
- Tomates grappes 
- Tomates cerises 
- Potimarrons 
- Melons 
- Concombres 
- Fenouils

A&#768; ce jour le Domaine de Tabory cest :
5,5 hectares de serres plastiques BIO&#8232;
6,5 hectares de serres en verre BIO&#8232;
5 hectares de terre nue BIO 
40 ha de terre nue en conventionnel"
3059;FRUGAM SAS;"APIFRUIT est une PME qui produit et distribue des fruits cuits sous vide à destination des professionnels de la restauration commerciale et collective. Les produits sont vendus via un reseau de grossistes au niveau national.

Basé à Montauban, la société achète ses fruits majoritairement en France.

Les fruits, conditionnés en poche sous vide, sont prêts à l'emploi avec une grande simplicité de mise en oeuvre. La cuisson sous vide à la vapeur permet d'obtenir des fruits à longue DLC, à la texture préservée, sans aucun sucre et aucun sirop ajouté."
2223;Mas Alart;Domaine viticole familial depuis 5 générations. Situé dans la plaine du Roussillon, à 5kms de  la Méditerranée.
694;AUDARY;"Au cur du Languedoc et du Pays Cathare, a Castelnaudary, dans lAude, Audary, vous propose pour votre plaisir le meilleur de la cuisine traditionnelle du Sud-Ouest. Cassoulet, confits, plats cuisines, pates, jambonneaux, foies gras, autant de produits evocateurs du bien vivre et du bien manger.

Nos produits du terroir et nos recettes traditionnelles sont de plus en plus plebiscites par les consommateurs.

Retrouvez la saveur de la cuisine dantan et partagez de veritables moments gourmands en famille ou entre amis.

Bon appetit"
3457;Christophe NALES-MAUBERT;"Élevage d'agneau, découpe personnalisé,en demi, en quart ou entier, puis livré sous vide.
Les commandes se font le mercredi pour le mercredi suivant."
1924;TIELLES DASSE;"Société créée en mars 2008, ayant pour activité la fabrication artisanale de TIELLES, de Plats cuisinés, de Spécialités Sétoises.
Le site de production, parc Aquatechnique à SETE 34200 est le fruit d'une expérience acquise par la transmission directe depuis trois générations de la recette authentique de la TIELLE par Adrienne VIRDUCI.
Nous distribuons un haut de gamme de produits sans colorant, sans conservateur grâce aux mains expertes de notre personnel de fabrication et au choix des matières premières.
La société participe activement depuis fin 2013 à la démarche de Labellisation Européenne IGP ' TIELLE DE SETE'."
2194;VILA VOLTAIRE;"Domaine viticole familial, la Vila Voltaire propose des vins singuliers, typés, respectueux du terroir et des vielles vignes, produits en agriculture biologique.
IGP Coteaux d'Ensérune & AOC Saint-Chinian"
3453;la ferme des armayrols;"Éleveur d'agneaux sous la mère, de volaille et dufs fermier de plein air, notre ferme est au cur du parc naturel des Grands Causses dans le Sud-Aveyron, sur la commune de Saint-Izaire. Notre troupeau est composé de 180 brebis de race Lacaune Croisée Suffolk qui pâturent et sont nourries avec le foin de l'exploitation. Les agneaux, nés et élevés chez nous, âgés de 4 à 5 mois, sont issus du croisement avec des béliers de race bouchère. 
Notre volaille élevée en plein air, dans des cabanes individuelles(500 volailles/cabane)avec pour chacune un parcours(2000 m²/parc),est nourrie aux céréales. L'abattage se fait à la ferme après 120 jours d'élevage.Notre choix s'est porté sur la race Cou nu, pour sa rusticité et sa qualité de viande à chaire fine et charnue. 
Nous produisons selon une agriculture raisonnée, vous garantissant ainsi une alimentation saine, respectueuse de l'environnement et SANS OGM.
Proches de nos animaux et soucieux de leur bien-être,suivis et traitement sont naturels, à base d'Huiles essentielles et d'homéopathie."
3280;Le rucher de Bastien;"Exploitation familiale apicole de 200 ruches située en zone montagne dans la vallée de La Barguillère (09) à 600 mètres d'altitude. Nos ruchers sont exclusivement dans la vallée et les ruches transhumées l'été en haute montagne. 
Nous produisons plusieurs variétés de miels principalement mais aussi une large gamme de produits de la ruche (pollen, propolis, miel en rayon, vinaigre de miel et bougies)"
2189;DOMAINE LA VOUTE DU VERDUS;"Une histoire de famille, simple et forte, ancrée au pied du Causse du Larzac. Chez les BONNET, lhistoire de la vigne et du vin se confond avec les récits que lon se transmet de génération en génération
 
La Terre, on la porte en soi, on lui appartient. De chaque parcelle on connaît toutes les particularités et on sait les faire vivre pour produire le meilleur. Les vignes sont le fruit du travail de ceux qui les ont aimées et élevées comme des enfants. Au fil du temps, chacun leur a donné toute son énergie avec vaillance, sagesse et opiniâtreté
 
Lentraide et la solidarité sont des valeurs instinctives et sûres. La terre a forgé des femmes et des hommes généreux et dynamiques. La personnalité et le savoir-faire de chacun a fait évoluer la production.
 
Nous avons été à la création des caves coopératives dAniane et Montpeyroux. Lidée dune cave particulière sest imposée depuis quelques années à Saint-Guilhem-le-Désert où le futur chai pouvait bénéficier dun lieu idéal. Donc le pas est franchi en 2011. Une sélection de raisins issus de 2ha de vignes sont récoltés manuellement et vinifiés dans la nouvelle installation le jour des 50 ans de Guilhem BONNET : on ne pouvait lui souhaiter une plus belle récompense."
601;Le Mas De Fontcouverte;Le Mas de Fontcouverte est une ferme familiale existant depuis plus de 40 ans , les principales activités sont les fromages de chèvre et les volailles (poulets et pintades)
1832;Confiserie Boudet;
2951;France Sapin Bio;"France Sapin Bio est une jeune entreprise ariegeoise, creee en 2013.  Elle est situee au cur du Parc naturel regional des Pyrenees ariegeoises.

C'est par un souci de developpement durable, que nous realisons cette demarche de production unique de sapins de Noel, issue de l'agriculture biologique en France. Une production de sapins de Noel naturel, 100% bio, 100% francais et de qualite.

Nous proposons des produits derives issus du sapin : sirop de sapin bio, huile essentielle bio, bourgeon de sapin, des bougies et prochainement du vinaigre de sapin bio."
2956;DOMAINE DE FAVAS;Le Domaine de Favas est un domaine viticole familial depuis plus de 22 generations. Nous sommes deux freres a travailler les terres et a vinifier, Geoffrey et Samuel Masse. Nous avons converti en 2018 l'ensemble du vignobles a l'Agriculture Biologique. Nous sommes sur un Terroir en AOP Languedoc, principalement constitue d'eboulis calcaires et d'argiles, et en IGP Pays d'Oc, en zone de Garrigue entre le Cevennes et la Mer Mediterranee .
3583;DOMAINE DE SEGUR;"Le Domaine de Segur est implante sur la commune de Ribaute, petit ecrin des Corbieres avec « une riviere et une cascade idylliques, un pont dans le style romain, des ruelles tortueuses et des paysages pittoresques, un endroit agreable dans le sud de la France, ou le temps semble s'etre arrete » 
Un vrai petit coin de paradis qui nous enivre. Cest 'La Bellevie'. Et lenchantement sera a son comble en degustant les cuvees 'Bellevie ', 'Belle de Segur', cuvees, aromatiques et epicees, issues des vignes de notre domaine
Une autre cuvee  'Chef d'oeuvre d'Alaric', est un vin eleve en barrique, fin et concentre. 'Chef d'oeuvre d'Alaric' fait reference a la nouvelle generation qui arrive, prete a apporter sa petite touche dans le grand tableau de lhistoire de notre vignoble. 

La passion dune famille pour la vigne et le vin fait aujourdhui du Domaine une reputation reconnue pour ses remarquables vins aromatiques et epices."
1858;Baies fruitet;"Exploitation familiale. 2ha de petits fruits, arboriculture et maraîchage sur Conat et Urbanya. Cultures en deuxième année de conversion vers l'agriculture biologique.
Tous nos fruits sont cueillis mûrs et transformés par nous même dans notre labo à Urbanya.
Elevage de lapins de chair."
3084;mas d'albo;"Dans le parc naturel régional du Haut Languedoc, au creux des gorges de l'Orb, en plein cur de l'AOC Saint Chinian, les vignes de Mas d'Albo se répartissent en micro parcelles sur 11 Hectares. D'un encépagement harmonieux : Syrah, Grenache, Mourvèdre et Carignan pour les rouges, Viognier et Roussanne pour les blancs, elles côtoient le chêne vert et le ciste sur un terroir schisteux et argilo-calcaire. 
Ceci confère à la production du domaine des qualités de finesse et de générosité dignes d'un grand vin."
3107;CLOS CENTEILLES;Situe au pied de la Montagne Noire, au carrefour de l'Herault et de l'Aude, le Domaine Clos Centeilles est au cur du Petit Causse la partie la plus occidentale du Languedoc sur le territoire delimite de l'appellation Minervois La Liviniere. Clos Centilles est a la fois la reference cadastrale du domaine et le nom de la premiere cuvee sortie des 1990.
2798;jmpb;bergerie
961;Le Vieux Moulin;"Les meilleures huiles culinaires depuis 1959, pour vos petits plats prepares 'Maison'.
Livraison a votre domicile et lieu de travail.
Magasin a Juvignac"
3799;Boc d'Oc;"&#9989; Des plats cuisine&#769;s frais, savoureux, pre&#769;pare&#769;s avec de bons produits locaux, achete&#769;s en direct des producteurs.

&#9989; Des recettes qui changent chaque semaine, et au fil de saison.

&#9989; La solution repas ide&#769;ale pour tous les gourmands qui manquent de temps &#128077;&#127995;

&#9989; Des bocaux consignes & reutilises, pour un repas zero dechet !"
2886;LYBR;
1522;Chateau de Montfaucon;Sur la rive droite du Rhône, du haut de son éperon rocheux, le Château de Montfaucon fait face aux collines de Châteauneuf du Pape. Dabord simple tour de guet bâtie au XIème siècle, le château fût agrandi au Moyen-âge pour obtenir son originale forme triangulaire, puis, en 1880, fut totalement restauré par le Baron Louis. Cest au pied du château que fut édi?ée, au XVIème siècle, la cave voûtée, dans laquelle nos aïeux vini?aient déjà leurs cuvées. En 1995, Rodolphe de Pins reprend le domaine familial et décide de faire revivre la mémoire vinicole du château. Notamment en restructurant et en éto?ant le vignoble, jusquà atteindre désormais une soixantaine d'hectares, en Vin de Table, AOP Côtes du Rhône et AOP Lirac. Aujourdhui encore, cette magni?que cave reste le cur de notre domaine en accueillant pour leur vieillissement en fûts nos plus belles cuvées.
719;Cabiron traiteur;traiteur organisation de réception
3932;"LES POTIONS D&#39;OC";Nous avons reprit il y a quelques mois la Distillerie Gayral a Sanvensa dans l'Aveyron. Nous sommes des producteurs artisanaux de Liqueurs, d'Eaux de Vie et d'Aperitifs. Nous perpetuons le savoir faire de Paul Gayral a travers ces differents produits locaux comme les Vieilles Prunes Gayral, l'aperitifs au Roquefort ou encore la Liqueur de The d'Aubrac.
